subjID,prime,target,RT,accuracy,Path Similarity,Wu-Palmer Similarity,Leacock-Chodorow Similarity,Resnik Similarity,Jiang-Conrath Similarity,Lin Similarity,reuters,brown,gutenberg,webtext,weighted_avg
1,men,see,488.0,1.0,0.125,0.2222222222222222,,,,,0.0,0.0,0.0007572889057175312,0.0,0.0005782017924255566
1,him,her,413.0,1.0,,,,,,,0.0,0.0,0.0005416279789538842,0.0,0.00043791054113231155
1,contract,agreement,749.0,1.0,0.3333333333333333,0.8571428571428571,2.538973871058276,7.124764358939113,0.9430050437579237,0.9307353428061625,0.005970149253731343,0.01694915254237288,0.0,0.0,0.007425742574257425
1,semester,hours,439.0,1.0,0.3333333333333333,0.8333333333333334,2.538973871058276,3.800372388500703,0.07318627121060403,0.35743804633482085,,0.3,,0.0,0.23076923076923078
1,stock,market,435.0,1.0,0.25,0.4,,,,,0.020886615515771527,0.058394160583941604,0.0,0.0,0.02243211334120425
1,ski,jump,322.0,1.0,0.3333333333333333,0.3333333333333333,2.159484249353372,3.6968927834763368,0.06863243575327715,0.3366296264234649,0.0,0.3333333333333333,,,0.08333333333333333
1,search,web,359.0,1.0,0.16666666666666666,0.2857142857142857,,,,,0.0,0.0,0.0,0.004975124378109453,0.002717391304347826
1,reckless,driving,419.0,1.0,0.3333333333333333,0.5,,,,,,0.3333333333333333,0.0,,0.13636363636363635
1,heavy,weight,294.0,1.0,0.2,0.3333333333333333,,,,,0.00546448087431694,0.009345794392523364,0.0,0.0,0.0038240917782026767
1,be,ten,323.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.00015762925598991173,0.00012623074981065388,0.0,0.00010074213371839216
1,block,against,240.0,1.0,,,,,,,0.0,0.0,0.0,0.041666666666666664,0.004784688995215311
1,data,base,280.0,1.0,0.14285714285714285,0.4,1.6916760106710724,0.5962292078977726,0.06280152100210405,0.06967068955394445,0.0037313432835820895,0.0,0.0,0.0,0.002145922746781116
2,do,love,708.0,1.0,0.3333333333333333,0.5,2.159484249353372,0.0,0.07051732385584059,0.0,0.0,0.0,0.0009411764705882353,0.0,0.0005892751915144372
2,through,long,701.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.0,0.001349527665317139,0.0,0.0006121824303642485
2,here,there,676.0,1.0,0.3333333333333333,0.8,2.538973871058276,3.0115861627720086,0.08603160652888268,0.3413179611296192,0.0,0.0016474464579901153,0.0020847810979847115,0.0,0.0014641288433382138
2,bubble,gum,780.0,1.0,0.2,0.3333333333333333,1.6486586255873816,0.0,0.04271218513488293,0.0,0.0,0.08333333333333333,0.0,0.0,0.029411764705882353
2,grab,bag,820.0,1.0,0.2,0.7142857142857143,2.0281482472922856,2.3322377550841122,0.06601600606952224,0.23543311440809442,0.0,0.08333333333333333,0.0,0.0,0.037037037037037035
2,account,for,522.0,1.0,,,,,,,0.14948453608247422,0.23076923076923078,0.07114624505928854,0.18181818181818182,0.13654096228868662
2,who,feel,550.0,1.0,0.09090909090909091,0.2857142857142857,1.2396908869280152,0.5962292078977726,0.05335161111152741,0.05981422211669598,0.0,0.0018248175182481751,0.00027739251040221914,0.0,0.0007469375560203167
2,percentage,in,241.0,1.0,0.125,0.2222222222222222,,,,,0.0,0.021739130434782608,,0.1,0.011428571428571429
2,train,station,626.0,1.0,0.2,0.3333333333333333,1.6486586255873816,0.0,0.06454227125119466,0.0,0.0,0.0,0.0,0.011494252873563218,0.006928406466512702
2,number,one,642.0,1.0,0.25,0.7692307692307693,2.2512917986064953,4.357866246316513,0.5819455421992284,0.8353118330470851,0.014492753623188406,0.0021413276231263384,0.006993006993006993,0.05357142857142857,0.009532062391681109
2,liberal,conservative,693.0,1.0,0.3333333333333333,0.6666666666666666,2.538973871058276,4.910252402015155,0.1183605047217147,0.5375422946093711,0.0,0.01639344262295082,0.0,0.0,0.00909090909090909
2,still,quiet,659.0,1.0,1.0,1.0,3.258096538021482,7.696422092902483,1e+300,1.0,0.0,0.0013679890560875513,0.0,0.0,0.000355998576005696
2,grow,tall,576.0,1.0,0.25,0.4,,,,,0.0,0.0,0.005917159763313609,0.0,0.0027397260273972603
2,tumble,down,593.0,1.0,0.25,0.4,1.8718021769015913,0.0,0.04967138561863523,0.0,0.0,0.0,0.09090909090909091,1.0,0.10526315789473684
2,twin,sister,433.0,1.0,0.16666666666666666,0.5714285714285714,1.845826690498331,5.710492791428491,0.09699519224111851,0.5255673402340914,0.0,0.14285714285714285,0.0,0.5,0.07407407407407407
2,complete,destruction,505.0,1.0,0.14285714285714285,0.25,,,,,0.0,0.0111731843575419,0.0,0.0,0.004405286343612335
2,ozone,layer,584.0,1.0,0.1111111111111111,0.3333333333333333,1.4403615823901665,0.8017591149538994,0.05093390162562121,0.07550655934923481,1.0,0.0,0.0,,0.3333333333333333
2,grocery,store,464.0,1.0,0.25,0.8571428571428571,2.2512917986064953,7.483665235906,0.3619790472743876,0.8441848223249124,0.25,0.42857142857142855,,0.0,0.2777777777777778
2,cause,why,557.0,1.0,0.1111111111111111,0.2,1.4403615823901665,-0.0,0.09313605674220456,-0.0,0.0,0.0,0.004008016032064128,0.0,0.0022988505747126436
2,bath,towel,375.0,1.0,0.125,0.5882352941176471,1.55814461804655,2.305848731451232,0.05501317165680887,0.20236362257642418,0.0,0.04,0.0,0.0,0.020833333333333332
2,some,thing,513.0,1.0,0.25,0.4,,,,,0.0,0.0,0.000390625,0.0,0.00017677214071062401
2,ice,pick,503.0,1.0,0.2,0.3333333333333333,1.6486586255873816,0.0,0.04891258149087943,0.0,0.0,0.0,0.0,0.034482758620689655,0.006756756756756757
2,bulletin,board,500.0,1.0,0.1,0.18181818181818182,0.9555114450274363,0.0,0.052908123643829415,0.0,0.0,0.16666666666666666,0.0,,0.04
2,last,chance,295.0,1.0,0.3333333333333333,0.5,2.159484249353372,0.0,0.07026907865862882,0.0,0.0006657789613848203,0.0,0.0007662835249042146,0.01,0.0009718172983479105
2,looks,pretty,530.0,1.0,0.3333333333333333,0.5,,,,,0.020833333333333332,0.03896103896103896,0.0,0.0,0.009237875288683603
2,block,against,491.0,1.0,,,,,,,0.0,0.0,0.0,0.041666666666666664,0.004784688995215311
2,screw,driver,458.0,1.0,0.14285714285714285,0.6,1.6916760106710724,2.333545243735693,0.0615418228797152,0.2231327790562317,,0.05,0.0,0.0,0.030303030303030304
2,some,paint,482.0,1.0,0.25,0.4,,,,,0.0,0.0,0.0,0.0020325203252032522,0.00017677214071062401
2,deputy,assistant,540.0,1.0,0.5,0.9473684210526315,2.9444389791664407,6.20123658333072,0.23787320502635212,0.7468492889339177,0.022222222222222223,0.0,0.0,,0.01639344262295082
2,lit,on,526.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.0,0.01694915254237288,0.0,0.0125
2,roast,beef,502.0,1.0,0.25,0.8,2.2512917986064953,6.725370388299207,0.12816248051555407,0.6328766726612177,0.0,0.0,0.125,0.0,0.07142857142857142
2,famous,artist,489.0,1.0,0.1111111111111111,0.2,,,,,,0.0,0.012048192771084338,0.05555555555555555,0.010526315789473684
2,heavy,weight,567.0,1.0,0.2,0.3333333333333333,,,,,0.00546448087431694,0.009345794392523364,0.0,0.0,0.0038240917782026767
2,football,field,566.0,1.0,0.125,0.5882352941176471,1.55814461804655,2.305848731451232,0.06674518951483568,0.23536212880801047,0.0,0.06666666666666667,0.0,0.0,0.046511627906976744
2,serious,student,457.0,1.0,0.1111111111111111,0.2,,,,,0.0,0.008849557522123894,0.0,0.0,0.002638522427440633
2,reckless,driving,477.0,1.0,0.3333333333333333,0.5,,,,,,0.3333333333333333,0.0,,0.13636363636363635
2,semester,hours,592.0,1.0,0.3333333333333333,0.8333333333333334,2.538973871058276,3.800372388500703,0.07318627121060403,0.35743804633482085,,0.3,,0.0,0.23076923076923078
2,how,stupid,425.0,1.0,,,,,,,0.0,0.0,0.0005385029617662897,0.0,0.0003297065611605671
2,contract,agreement,547.0,1.0,0.3333333333333333,0.8571428571428571,2.538973871058276,7.124764358939113,0.9430050437579237,0.9307353428061625,0.005970149253731343,0.01694915254237288,0.0,0.0,0.007425742574257425
2,weary,tired,485.0,1.0,1.0,1.0,3.258096538021482,7.753845274145816,1e+300,1.0,0.0,0.0,0.010416666666666666,,0.008849557522123894
2,fast,friend,729.0,1.0,0.125,0.2222222222222222,,,,,0.0,0.0,0.006578947368421052,0.0,0.004329004329004329
2,metric,system,571.0,1.0,0.2,0.5,2.0281482472922856,0.5962292078977726,0.0832554270412778,0.09031252997007017,0.08333333333333333,,,1.0,0.15384615384615385
2,further,away,506.0,1.0,0.3333333333333333,0.5,-0.4054651081081644,,,,0.0,0.005154639175257732,0.0056179775280898875,0.0,0.0016906170752324597
2,argue,it,522.0,1.0,0.07142857142857142,0.13333333333333333,,,,,0.043478260869565216,0.0,0.0,0.0,0.015384615384615385
2,not,negative,627.0,1.0,0.3333333333333333,0.5,,,,,0.00023529411764705883,0.0,5.940358797671379e-05,0.0,7.156915369475756e-05
2,pail,slip,471.0,1.0,0.16666666666666666,0.6666666666666666,1.845826690498331,2.305848731451232,0.06960286517427318,0.2429904836699701,,0.0,0.021739130434782608,,0.02
2,own,mine,572.0,1.0,0.2,0.3333333333333333,1.6486586255873816,0.0,0.06144369057657943,0.0,0.0,0.0012953367875647669,0.0,0.0,0.00029507229271171436
2,rainy,weather,928.0,1.0,0.3333333333333333,0.5,-0.4054651081081644,,,,0.16666666666666666,0.0,0.0,,0.07142857142857142
2,swan,dive,488.0,1.0,0.25,0.2857142857142857,1.8718021769015913,3.6968927834763368,0.09320228166968557,0.4079749393007491,,0.5,0.0,0.0,0.125
2,motionless,still,475.0,1.0,1.0,1.0,0.6931471805599453,,1e+300,,,0.0,0.023809523809523808,,0.02040816326530612
2,live,happy,465.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.0,0.0018656716417910447,0.0,0.0012033694344163659
2,bounty,hunter,549.0,1.0,0.08333333333333333,0.42105263157894735,1.1526795099383855,1.5318337432196856,0.04694133952194512,0.12573095336132475,,0.0,0.0,1.0,0.08333333333333333
2,must,have,466.0,1.0,0.3333333333333333,0.5,,,,,0.015527950310559006,0.13359920239282153,0.1218117854001759,0.1485148514851485,0.11648648648648649
2,ball,bat,474.0,1.0,0.16666666666666666,0.7368421052631579,1.845826690498331,5.268142166917219,0.10789864791271829,0.5320216159897492,0.0,0.009900990099009901,0.0,0.0,0.004149377593360996
2,now,account,518.0,1.0,0.3333333333333333,0.5,,,,,0.0022172949002217295,0.0009569377990430622,0.0,0.0,0.000528169014084507
2,deadly,poison,596.0,1.0,0.25,0.4,,,,,0.0,0.0,0.019230769230769232,,0.013513513513513514
2,dine,out,382.0,1.0,0.2,0.3333333333333333,1.6486586255873816,0.0,0.049995790757957174,0.0,,0.0,0.06666666666666667,0.0,0.0625
2,credit,card,2301.0,1.0,0.16666666666666666,0.5454545454545454,1.845826690498331,2.61964384137646,0.07711560466846618,0.28776493139779163,0.037366548042704624,0.01818181818181818,0.0,0.35294117647058826,0.039603960396039604
3,meaningful,relationship,223.0,1.0,0.16666666666666666,0.2857142857142857,,,,,0.0,0.043478260869565216,,0.0,0.02702702702702703
3,graduate,student,614.0,1.0,0.5,0.631578947368421,2.9444389791664407,6.771207110432966,0.2815903486967565,0.7922472120376627,,0.03571428571428571,,0.0,0.029411764705882353
3,real,people,157.0,1.0,0.2,0.3333333333333333,,,,,0.0,0.00796812749003984,0.0,0.0,0.002205071664829107
3,health,care,483.0,1.0,0.2,0.7142857142857143,2.0281482472922856,4.234788990302387,0.08887876481904683,0.42947306633854965,0.16279069767441862,0.022727272727272728,0.0,0.6666666666666666,0.05421686746987952
3,several,thousand,492.0,1.0,0.3333333333333333,0.5,-0.4054651081081644,,,,0.008797653958944282,0.005917159763313609,0.005747126436781609,0.0,0.006872852233676976
3,live,happy,517.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.0,0.0018656716417910447,0.0,0.0012033694344163659
3,before,after,433.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.0010548523206751054,0.0,0.0,0.00019387359441644047
3,bath,towel,461.0,1.0,0.125,0.5882352941176471,1.55814461804655,2.305848731451232,0.05501317165680887,0.20236362257642418,0.0,0.04,0.0,0.0,0.020833333333333332
3,waste,basket,574.0,1.0,0.125,0.5882352941176471,1.55814461804655,2.3322377550841122,0.056460914397648436,0.20846032589078883,0.0,0.02857142857142857,0.0,0.0,0.005555555555555556
3,grocery,store,634.0,1.0,0.25,0.8571428571428571,2.2512917986064953,7.483665235906,0.3619790472743876,0.8441848223249124,0.25,0.42857142857142855,,0.0,0.2777777777777778
3,promise,broken,517.0,1.0,0.25,0.4,1.8718021769015913,0.0,0.05250839862945909,0.0,0.0,0.0,0.005025125628140704,0.0,0.0037313432835820895
3,cotton,wool,545.0,1.0,0.3333333333333333,0.8571428571428571,2.538973871058276,6.653626483440365,0.10524704900598371,0.5834286422807637,0.0,0.0,0.04,0.0,0.005
3,drill,bit,529.0,1.0,0.25,0.8421052631578947,2.2512917986064953,6.533237758722637,0.11955723427390819,0.6097091369378277,0.0,0.041666666666666664,0.0,,0.017543859649122806
3,population,explosion,706.0,1.0,0.125,0.36363636363636365,1.55814461804655,0.5962292078977726,0.05289691049306728,0.05933469011687825,0.0,0.007352941176470588,0.0,0.0,0.0058823529411764705
3,kinetic,energy,717.0,1.0,0.125,0.2222222222222222,,,,,,0.625,,,0.625
3,vacuum,cleaner,627.0,1.0,0.2,0.3333333333333333,,,,,0.0,0.1,0.0,1.0,0.1111111111111111
3,tuna,sandwich,554.0,1.0,0.08333333333333333,0.35294117647058826,1.1526795099383855,3.33670590680296,0.06436513129235613,0.3004718452311375,,,,0.09090909090909091,0.09090909090909091
3,lung,cancer,487.0,1.0,0.09090909090909091,0.2857142857142857,1.2396908869280152,0.8017591149538994,0.04890375917245686,0.07271583402877593,,0.0,0.0,0.16666666666666666,0.038461538461538464
3,data,base,480.0,1.0,0.14285714285714285,0.4,1.6916760106710724,0.5962292078977726,0.06280152100210405,0.06967068955394445,0.0037313432835820895,0.0,0.0,0.0,0.002145922746781116
3,tense,situation,354.0,1.0,0.14285714285714285,0.25,,,,,0.5,0.0,,,0.058823529411764705
3,ski,jump,525.0,1.0,0.3333333333333333,0.3333333333333333,2.159484249353372,3.6968927834763368,0.06863243575327715,0.3366296264234649,0.0,0.3333333333333333,,,0.08333333333333333
3,trade,action,570.0,1.0,0.25,0.6666666666666666,2.2512917986064953,4.52385364840917,0.14236012982374852,0.5629433256425573,0.0030823425803610744,0.0,0.0,0.0,0.0028513238289205704
3,till,then,502.0,1.0,0.16666666666666666,0.2857142857142857,,,,,0.0,0.0,0.02092511013215859,0.0,0.019771071800208116
3,downstairs,in,352.0,1.0,0.3333333333333333,0.5,,,,,,0.0,0.05263157894736842,0.0,0.030303030303030304
3,good,water,575.0,1.0,0.25,0.7692307692307693,2.2512917986064953,2.305848731451232,0.10925944262549563,0.335049567895781,0.0,0.001303780964797914,0.0,0.0,0.00023326335432703523
3,being,human,796.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.001447178002894356,0.0006180469715698393,0.0,0.0006651147322913202
3,account,for,426.0,1.0,,,,,,,0.14948453608247422,0.23076923076923078,0.07114624505928854,0.18181818181818182,0.13654096228868662
3,phone,when,510.0,1.0,,,,,,,0.0,0.019230769230769232,,0.0,0.007518796992481203
3,sweet,sour,693.0,1.0,0.3333333333333333,0.9,2.538973871058276,8.546706058789242,0.17908441277074577,0.7537651567552398,0.047619047619047616,0.0,0.0,0.0,0.0019267822736030828
3,straight,narrow,517.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.008849557522123894,0.0,0.0,0.0030581039755351682
3,lay,down,497.0,1.0,0.3333333333333333,0.5,2.159484249353372,0.0,0.058830568416313976,0.0,0.0,0.014814814814814815,0.051759834368530024,0.0,0.04134762633996937
3,first,last,89.0,1.0,0.3333333333333333,0.8571428571428571,2.538973871058276,6.199692578906641,0.3394189180645564,0.8080093099792676,0.0,0.0,0.0005422993492407809,0.0,0.0002144082332761578
3,number,one,540.0,1.0,0.25,0.7692307692307693,2.2512917986064953,4.357866246316513,0.5819455421992284,0.8353118330470851,0.014492753623188406,0.0021413276231263384,0.006993006993006993,0.05357142857142857,0.009532062391681109
3,post,office,473.0,1.0,1.0,1.0,3.6375861597263857,6.781735932805958,1e+300,1.0,0.020202020202020204,0.13114754098360656,0.0125,0.0,0.043824701195219126
3,in,inferior,711.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.0,3.129009042836134e-05,0.0,1.2170187907701294e-05
3,never,again,481.0,1.0,0.3333333333333333,0.5,-0.4054651081081644,,,,0.05555555555555555,0.009036144578313253,0.0056657223796034,0.0,0.007052709725315516
3,customer,service,344.0,1.0,0.14285714285714285,0.6,1.6916760106710724,2.333545243735693,0.0862548702869067,0.2870176605225358,0.031914893617021274,0.038461538461538464,0.0,0.037037037037037035,0.031446540880503145
3,grow,tall,346.0,1.0,0.25,0.4,,,,,0.0,0.0,0.005917159763313609,0.0,0.0027397260273972603
3,bless,you,551.0,1.0,,,,,,,,0.25,0.075,0.3333333333333333,0.09195402298850575
3,mountain,top,223.0,1.0,0.14285714285714285,0.5,1.6916760106710724,1.2900256809649917,0.06743026592776746,0.1481920521334517,0.0,0.0,0.0045871559633027525,,0.004016064257028112
3,wrap,around,551.0,1.0,0.25,0.4,,,,,0.0,0.2,0.0,0.08333333333333333,0.07142857142857142
3,stolen,property,522.0,1.0,0.14285714285714285,0.25,,,,,,0.05555555555555555,0.0,0.0,0.014705882352941176
3,ozone,layer,545.0,1.0,0.1111111111111111,0.3333333333333333,1.4403615823901665,0.8017591149538994,0.05093390162562121,0.07550655934923481,1.0,0.0,0.0,,0.3333333333333333
3,truck,driver,528.0,1.0,0.1111111111111111,0.2,,,,,0.0,0.05454545454545454,0.0,0.1111111111111111,0.042105263157894736
3,no,advice,627.0,1.0,0.125,0.2222222222222222,,,,,0.0,0.0,0.00020366598778004074,0.0,0.0001152073732718894
3,something,good,460.0,1.0,,,,,,,0.0,0.004761904761904762,0.0,0.0,0.0012461059190031153
3,mental,health,565.0,1.0,0.125,0.2222222222222222,,,,,0.0,0.17073170731707318,0.05,0.0,0.12307692307692308
3,further,away,571.0,1.0,0.3333333333333333,0.5,-0.4054651081081644,,,,0.0,0.005154639175257732,0.0056179775280898875,0.0,0.0016906170752324597
3,southern,states,525.0,1.0,0.25,0.4,,,,,0.011363636363636364,0.03571428571428571,0.0,0.0,0.015037593984962405
3,credit,card,466.0,1.0,0.16666666666666666,0.5454545454545454,1.845826690498331,2.61964384137646,0.07711560466846618,0.28776493139779163,0.037366548042704624,0.01818181818181818,0.0,0.35294117647058826,0.039603960396039604
3,vice,president,565.0,1.0,0.125,0.631578947368421,1.55814461804655,3.143520233107207,0.10079011285565746,0.38788184227383316,0.6242424242424243,0.5384615384615384,0.0,0.0,0.5545023696682464
3,welcome,home,518.0,1.0,0.3333333333333333,0.5,-0.4054651081081644,,,,0.0,0.0,0.007462686567164179,0.0,0.0047169811320754715
3,strong,arm,562.0,1.0,0.3333333333333333,0.5,,,,,0.0,0.010309278350515464,0.0050335570469798654,0.0,0.00425531914893617
3,attractive,female,581.0,1.0,0.3333333333333333,0.5,-0.4054651081081644,,,,0.0,0.0,0.0,0.017543859649122806,0.00641025641025641
